Filename,Component,Volume,Centerline Length
695_pos-prone_colon_segmentation_v2.mha,7,2362.05812812562,72
695_pos-prone_colon_segmentation_v2.mha,8,119274.78020628131,563
695_pos-prone_colon_segmentation_v2.mha,9,11261.73773554983,26
698_pos-supine_colon_segmentation_v2.mha,1,2355311.692678781,10184
699_pos-prone_colon_segmentation_v2.mha,1,1308256.115765779,9887
699_pos-prone_colon_segmentation_v2.mha,2,526010.243151077,5251
699_pos-supine_colon_segmentation_v2.mha,1,2096607.2103692575,20701
705_pos-prone_colon_segmentation_v2.mha,1,215627.7389526367,1030
705_pos-prone_colon_segmentation_v2.mha,2,228058.30383300775,1241
705_pos-prone_colon_segmentation_v2.mha,3,92382.3013305664,322
705_pos-prone_colon_segmentation_v2.mha,4,12490.00549316406,34
710_pos-supine_colon_segmentation_v2.mha,1,1278114.10703125,4052
711_pos-prone_colon_segmentation_v2.mha,1,1287692.5447814942,7824
711_pos-prone_colon_segmentation_v2.mha,2,360959.8355255127,1930
711_pos-supine_colon_segmentation_v2.mha,1,829488.2531738281,5553
711_pos-supine_colon_segmentation_v2.mha,2,626762.8833770752,5180
712_pos-supine_colon_segmentation_v2.mha,1,1260101.567736816,10950
715_pos-prone_colon_segmentation_v2.mha,1,2971824.8214904782,9834
715_pos-supine_colon_segmentation_v2.mha,1,3420389.7438507075,9809
716_pos-prone_colon_segmentation_v2.mha,1,1894975.5662841792,10992
722_pos-prone_colon_segmentation_v2.mha,1,1545767.1000000013,11396
722_pos-supine_colon_segmentation_v2.mha,1,1568665.7999999989,14508
724_pos-supine_colon_segmentation_v2.mha,1,2303825.639961207,32212
725_pos-prone_colon_segmentation_v2.mha,1,1100432.4135039472,7599
725_pos-supine_colon_segmentation_v2.mha,1,1045502.626953125,10281
728_pos-prone_colon_segmentation_v2.mha,1,2967097.099231685,12041
734_pos-prone_colon_segmentation_v2.mha,1,1431821.0120239097,7970
734_pos-supine_colon_segmentation_v2.mha,1,68653.35184012387,1213
734_pos-supine_colon_segmentation_v2.mha,2,1154418.7809420223,4328
734_pos-supine_colon_segmentation_v2.mha,3,1185.3000317697365,36
735_pos-supine_colon_segmentation_v2.mha,1,74906.66637161702,871
735_pos-supine_colon_segmentation_v2.mha,2,181175.6036737621,871
735_pos-supine_colon_segmentation_v2.mha,3,1063405.5127554666,6652
737_pos-supine_colon_segmentation_v2.mha,1,49203.47372094315,543
737_pos-supine_colon_segmentation_v2.mha,2,1338264.807407189,9899
737_pos-supine_colon_segmentation_v2.mha,3,217.9263667554534,28
739_pos-prone_colon_segmentation_v2.mha,1,1753222.026484138,15403
739_pos-supine_colon_segmentation_v2.mha,1,2179382.8737450503,32772
744_pos-supine_colon_segmentation_v2.mha,1,974134.765625,9327
745_pos-prone_colon_segmentation_v2.mha,1,838229.0441894531,7425
745_pos-prone_colon_segmentation_v2.mha,2,342114.482421875,1904
745_pos-supine_colon_segmentation_v2.mha,1,182962.4853515625,6219
745_pos-supine_colon_segmentation_v2.mha,2,964077.998046875,3873
751_pos-supine_colon_segmentation_v2.mha,1,1601650.9533691404,13663
752_pos-prone_colon_segmentation_v2.mha,1,3178276.3671875,15210
752_pos-supine_colon_segmentation_v2.mha,1,3203604.00390625,7090
753_pos-prone_colon_segmentation_v2.mha,1,2032430.6640625,20239
753_pos-supine_color_segmentation_v2..mha,1,1936529.78515625,18503
765_pos-supine_colon_segmentation_v2.mha,1,213357.3675537108,2001
765_pos-supine_colon_segmentation_v2.mha,2,176.5509033203124,14
765_pos-supine_colon_segmentation_v2.mha,3,789994.6133422847,8754
769_pos-supine_colon_segmentation_v2.mha,1,2901998.046875,28696
772_pos-supine_colon_segmentation_v2.mha,1,114655.04764709467,3699
772_pos-supine_colon_segmentation_v2.mha,2,1892807.274159534,5019
772_pos-supine_colon_segmentation_v2.mha,3,124.2101918005078,11
772_pos-supine_colon_segmentation_v2.mha,4,379.70583949142576,63
773_pos-prone_colon_segmentation_v2.mha,1,433932.12890625,1853
773_pos-prone_colon_segmentation_v2.mha,2,576271.484375,2689
779_pos-supine_colon_segmentation_v2.mha,1,1888324.1015624995,16891
795_pos-supine_colon_segmentation_v2.mha,1,1694955.3962258485,9809
806_pos-prone_colon_segmentation_v2.mha,1,2561381.0808554166,17101
806_pos-supine_colon_segmentation_v2.mha,1,2787124.255294461,14856
808_pos-supine_colon_segmentation_v2.mha,1,1593279.1271001936,23107
814_pos-supine_colon_segmentation_v2.mha,1,106166.51134402494,597
814_pos-supine_colon_segmentation_v2.mha,2,1164735.3950945626,5227
814_pos-supine_colon_segmentation_v2.mha,3,15873.944401945484,357
814_pos-supine_colon_segmentation_v2.mha,4,101.62815936830768,5
814_pos-supine_colon_segmentation_v2.mha,5,10686.543874679715,129
814_pos-supine_colon_segmentation_v2.mha,6,9854.190544884068,94
818_pos-prone_colon_segmentation_v2.mha,1,305645.01953125,1095
818_pos-prone_colon_segmentation_v2.mha,2,920351.07421875,7690
818_pos-supine_colon_segmentation_v2.mha,1,1299014.6484375,9079
825_pos-supine_colon_segmentation_v2.mha,1,2660177.716368382,35967
020_pos-prone_colon_segmentation.mha,1,415091.7626953125,3793
020_pos-prone_colon_segmentation.mha,2,359.7134399414062,20
020_pos-prone_colon_segmentation.mha,3,9896.088562011715,37
020_pos-prone_colon_segmentation.mha,4,4132.317810058593,43
020_pos-prone_colon_segmentation.mha,5,18367.52807617187,81
020_pos-prone_colon_segmentation.mha,6,61685.63262939453,446
020_pos-prone_colon_segmentation.mha,7,5708.205261230468,74
020_pos-prone_colon_segmentation.mha,8,4485.346679687499,155
020_pos-prone_colon_segmentation.mha,9,54790.916137695305,1200
020_pos-prone_colon_segmentation.mha,10,176.30554199218747,35
020_pos-supine_colon_segmentation.mha,1,879597.9580688475,6190
022_pos-prone_colon_segmentation.mha,1,3260174.2529296875,21383
054_pos-prone_colon_segmentation.mha,1,655100.5859375,4721
054_pos-prone_colon_segmentation.mha,2,924.31640625,46
070_pos-supine_colon_segmentation.mha,1,484198.73046875,3264
070_pos-supine_colon_segmentation.mha,2,1467894.04296875,5541
089_pos-prone_colon_segmentation.mha,1,732531.0776367188,9426
100_pos-prone_colon_segmentation.mha,1,587206.54296875,7784
100_pos-prone_colon_segmentation.mha,2,637.6953125,11
100_pos-prone_colon_segmentation.mha,3,1760.25390625,23
100_pos-prone_colon_segmentation.mha,4,1418595.21484375,4798
100_pos-supine_colon_segmentation.mha,1,743018.0664062499,4142
100_pos-supine_colon_segmentation.mha,2,1630200.6835937498,3405
106_pos-prone_colon_segmentation.mha,1,1117213.7539977827,4548
108_pos-prone_colon_segmentation.mha,1,1213674.2940490916,13362
108_pos-prone_colon_segmentation.mha,2,988056.6224239566,10832
118_pos-supine_colon_segmentation.mha,1,2431904.4384765625,32210
140_pos-supine_colon_segmentation.mha,1,64810.03389119999,519
140_pos-supine_colon_segmentation.mha,2,1687530.8148191995,4126
150_pos-prone_colon_segmentation.mha,1,187019.5122432,1128
150_pos-prone_colon_segmentation.mha,2,448.2545184,15
150_pos-prone_colon_segmentation.mha,3,3068.7890688,90
150_pos-prone_colon_segmentation.mha,4,395979.4470528,17766
150_pos-prone_colon_segmentation.mha,5,220282.2052704,1188
150_pos-prone_colon_segmentation.mha,6,2488.4630784,131
150_pos-supine_colon_segmentation.mha,1,66711.86308799998,311
150_pos-supine_colon_segmentation.mha,2,1434.6510047999996,6
150_pos-supine_colon_segmentation.mha,3,382.8101471999999,12
150_pos-supine_colon_segmentation.mha,4,491.6212703999999,38
150_pos-supine_colon_segmentation.mha,5,648417.7046879998,10877
150_pos-supine_colon_segmentation.mha,6,7533.199065599998,108
150_pos-supine_colon_segmentation.mha,7,27200.415340799995,248
150_pos-supine_colon_segmentation.mha,8,104.47444799999998,8
151_pos-prone_colon_segmentation.mha,1,214541.6259765625,2530
151_pos-prone_colon_segmentation.mha,2,266773.6865234375,521
151_pos-prone_colon_segmentation.mha,3,349313.6474609375,1130
151_pos-prone_colon_segmentation.mha,4,410323.525390625,1472
151_pos-prone_colon_segmentation.mha,5,2253.388671875,39
151_pos-prone_colon_segmentation.mha,6,69337.490234375,355
151_pos-prone_colon_segmentation.mha,7,6895.4638671875,39
151_pos-prone_colon_segmentation.mha,8,4890.810546875,39
151_pos-prone_colon_segmentation.mha,9,38583.5205078125,127
151_pos-prone_colon_segmentation.mha,10,2909.7900390625,41
151_pos-prone_colon_segmentation.mha,11,15380.234375,29
151_pos-prone_colon_segmentation.mha,12,1527.861328125,19
151_pos-supine_colon_segmentation.mha,1,584176.5543431696,2171
151_pos-supine_colon_segmentation.mha,2,1031488.3978462385,4374
178_pos-prone_colon_segmentation.mha,1,12499.453124999998,33
178_pos-prone_colon_segmentation.mha,2,2523.5156249999995,8
178_pos-prone_colon_segmentation.mha,3,1507121.7187499998,7013
178_pos-prone_colon_segmentation.mha,4,11602.968749999998,162
178_pos-supine_colon_segmentation.mha,1,1415405.390625,13484
178_pos-supine_colon_segmentation.mha,2,396.5625,32
180_pos-prone_colon_segmentation.mha,1,1808465.798339844,12445
188_pos-prone_colon_segmentation.mha,1,319364.2554348693,1733
188_pos-prone_colon_segmentation.mha,2,644117.9592253981,3325
188_pos-supine_colon_segmentation.mha,1,146113.5367123163,600
188_pos-supine_colon_segmentation.mha,2,113571.0526800984,465
188_pos-supine_colon_segmentation.mha,3,189256.4439627421,835
188_pos-supine_colon_segmentation.mha,4,157652.15577469653,928
188_pos-supine_colon_segmentation.mha,5,58792.137320057926,874
194_pos-prone_colon_segmentation.mha,1,884827.6574707031,6167
194_pos-prone_colon_segmentation.mha,2,195800.1953125,1251
194_pos-prone_colon_segmentation.mha,3,199.625244140625,6
194_pos-prone_colon_segmentation.mha,4,575.079345703125,32
194_pos-supine_colon_segmentation.mha,1,1393978.604296875,8951
204_pos-prone_colon_segmentation.mha,1,183712.47618579885,1172
204_pos-prone_colon_segmentation.mha,2,647657.8835007416,3733
204_pos-prone_colon_segmentation.mha,3,8353.23389000655,53
204_pos-supine_colon_segmentation.mha,1,43109.12272841337,503
204_pos-supine_colon_segmentation.mha,2,191897.79523418093,501
204_pos-supine_colon_segmentation.mha,3,161323.17295519784,1369
204_pos-supine_colon_segmentation.mha,4,1008.3503225106316,21
204_pos-supine_colon_segmentation.mha,5,272.83651110505264,17
204_pos-supine_colon_segmentation.mha,6,114173.73262658282,489
204_pos-supine_colon_segmentation.mha,7,127197.14465622758,804
204_pos-supine_colon_segmentation.mha,8,268.78212239107893,1
204_pos-supine_colon_segmentation.mha,9,4882.437985439368,92
216_pos-prone_colon_segmentation.mha,1,316518.968638971,861
216_pos-prone_colon_segmentation.mha,2,379958.8873599976,1126
216_pos-prone_colon_segmentation.mha,3,124.07225945663453,15
216_pos-prone_colon_segmentation.mha,4,569.5507529342652,9
216_pos-prone_colon_segmentation.mha,5,321612.4302998074,668
226_pos-prone_colon_segmentation.mha,1,263412.96079101565,1789
226_pos-prone_colon_segmentation.mha,2,1080561.348373413,5354
226_pos-prone_colon_segmentation.mha,3,2131.829998779297,23
226_pos-supine_colon_segmentation.mha,1,197243.74472351075,1899
226_pos-supine_colon_segmentation.mha,2,1061983.713192749,7022
227_pos-supine_colon_segmentation.mha,1,1143180.8471679688,4848
234_pos-prone_colon_segmentation.mha,1,193915.0390625,780
234_pos-prone_colon_segmentation.mha,2,719.2382812499999,32
234_pos-prone_colon_segmentation.mha,3,310104.00390624994,1818
234_pos-prone_colon_segmentation.mha,4,186653.3203125,717
234_pos-prone_colon_segmentation.mha,5,175288.08593749997,2000
234_pos-prone_colon_segmentation.mha,6,3502.4414062499995,136
234_pos-prone_colon_segmentation.mha,7,1373.0468749999998,112
246_pos-prone_colon_segmentation.mha,1,183751.5563964844,974
246_pos-prone_colon_segmentation.mha,2,553.16162109375,81
246_pos-prone_colon_segmentation.mha,3,1297239.2578125,17993
246_pos-prone_colon_segmentation.mha,4,457.305908203125,6
256_pos-prone_colon_segmentation.mha,1,259273.128125,1210
256_pos-prone_colon_segmentation.mha,2,1029085.3375,1744
256_pos-supine_colon_segmentation.mha,1,66061.97578430176,630
256_pos-supine_colon_segmentation.mha,2,1240087.4614715576,1763
258_pos-prone_colon_segmentation.mha,1,1312903.0426269532,11099
258_pos-supine_colon_segmentation.mha,1,1199884.9150878906,11202
260_pos-prone_colon_segmentation.mha,1,1530181.2585449216,8567
260_pos-supine_colon_segmentation.mha,1,1826215.3601074216,15658
272_pos-prone_colon_segmentation.mha,1,1011135.0284956056,9205
272_pos-prone_colon_segmentation.mha,2,270124.02117709734,3235
272_pos-supine_colon_segmentation.mha,1,1297037.46660193,14062
277_pos-prone_colon_segmentation.mha,1,671658.3026059747,12784
277_pos-prone_colon_segmentation.mha,2,20511.32565482361,81
277_pos-prone_colon_segmentation.mha,3,49507.72752703561,956
277_pos-prone_colon_segmentation.mha,4,282.21697703348696,12
277_pos-prone_colon_segmentation.mha,5,1336.353086972712,6
277_pos-prone_colon_segmentation.mha,6,278.9677684163251,20
277_pos-prone_colon_segmentation.mha,7,1083.8431601532764,6
300_pos-prone_colon_segmentation.mha,1,276721.9315032959,551
300_pos-prone_colon_segmentation.mha,2,1788354.1396446228,6337
300_pos-supine_colon_segmentation.mha,1,1909736.195594788,7256
301_pos-prone_colon_segmentation.mha,1,978801.939918518,5641
301_pos-supine_colon_segmentation.mha,1,97926.31301879884,1330
301_pos-supine_colon_segmentation.mha,2,3229.688095092773,167
301_pos-supine_colon_segmentation.mha,3,101.10113525390624,9
301_pos-supine_colon_segmentation.mha,4,1039349.877456665,6452
301_pos-supine_colon_segmentation.mha,5,125.75994873046876,0
301_pos-supine_colon_segmentation.mha,6,2330.8743438720703,92
301_pos-supine_colon_segmentation.mha,7,281.1104736328125,5
301_pos-supine_colon_segmentation.mha,8,612.7715148925781,2
306_pos-prone_colon_segmentation.mha,1,1988542.96875,16815
306_pos-supine_colon_segmentation.mha,1,471.19140625,78
306_pos-supine_colon_segmentation.mha,2,2221800.292968749,6299
308_pos-prone_colon_segmentation.mha,1,414356.4453125,1211
308_pos-prone_colon_segmentation.mha,2,753711.4257812499,2737
308_pos-prone_colon_segmentation.mha,3,15289.550781249998,87
308_pos-supine_colon_segmentation.mha,1,285445.80078124994,1068
308_pos-supine_colon_segmentation.mha,2,633351.0742187499,2061
308_pos-supine_colon_segmentation.mha,3,1619.6289062499998,51
311_pos-prone_colon_segmentation.mha,1,1167663.6251343128,4835
312_pos-prone_colon_segmentation.mha,1,335861.71874999994,1921
312_pos-prone_colon_segmentation.mha,2,462835.546875,1167
312_pos-prone_colon_segmentation.mha,3,782605.5468749999,2666
312_pos-prone_colon_segmentation.mha,4,193.359375,1
316_pos-supine_colon_segmentation.mha,1,1985229.4921875,8046
321_pos-prone_colon_segmentation.mha,1,939859.2478515626,8987
326_pos-supine_colon_segmentation.mha,1,2754392.606201172,27565
334_pos-supine_colon_segmentation.mha,1,2333918.9453124995,17450
336_pos-supine_colon_segmentation.mha,1,67719.82421875,5177
336_pos-supine_colon_segmentation.mha,2,1974.521484375,141
336_pos-supine_colon_segmentation.mha,3,1777232.9931640625,6936
338_pos-prone_colon_segmentation.mha,1,1473058.5937499998,10704
354_pos-supine_colon_segmentation.mha,1,506705.625,5528
354_pos-supine_colon_segmentation.mha,2,242.578125,22
354_pos-supine_colon_segmentation.mha,3,1558104.609375,4199
354_pos-supine_colon_segmentation.mha,4,2330.15625,67
354_pos-supine_colon_segmentation.mha,5,7464.375,121
368_pos-prone_colon_segmentation.mha,1,322232.421875,3352
368_pos-prone_colon_segmentation.mha,2,5664.0625,19
368_pos-prone_colon_segmentation.mha,3,1125.0,14
368_pos-prone_colon_segmentation.mha,4,360743.65234375,1021
368_pos-prone_colon_segmentation.mha,5,43899.4140625,41
368_pos-prone_colon_segmentation.mha,6,465858.3984375,1444
368_pos-prone_colon_segmentation.mha,7,569.3359375,8
368_pos-prone_colon_segmentation.mha,8,620.60546875,6
368_pos-prone_colon_segmentation.mha,9,609.86328125,1
368_pos-supine_colon_segmentation.mha,1,444070.3125,2043
368_pos-supine_colon_segmentation.mha,2,1154855.9570312498,8570
368_pos-supine_colon_segmentation.mha,3,101131.8359375,443
370_pos-prone_colon_segmentation.mha,1,236097.59765625,2580
370_pos-prone_colon_segmentation.mha,2,44311.11328125,160
370_pos-prone_colon_segmentation.mha,3,40489.3212890625,154
370_pos-prone_colon_segmentation.mha,4,8894.5751953125,27
370_pos-prone_colon_segmentation.mha,5,1068324.7412109375,7760
370_pos-prone_colon_segmentation.mha,6,182.724609375,34
370_pos-prone_colon_segmentation.mha,7,730886.9677734375,1190
370_pos-prone_colon_segmentation.mha,8,422.7978515625,24
370_pos-supine_colon_segmentation.mha,1,1386687.9638671873,15509
370_pos-supine_colon_segmentation.mha,2,1202463.9843749998,3651
376_pos-prone_colon_segmentation.mha,1,1642875.022321671,6265
384_pos-prone_colon_segmentation.mha,1,2542280.317382812,21103
388_pos-supine_colon_segmentation.mha,1,2336517.5781249995,6808
397_pos-supine_colon_segmentation.mha,1,297443.84765624994,2760
397_pos-supine_colon_segmentation.mha,2,1672766.1132812498,10335
397_pos-supine_colon_segmentation.mha,3,1789.0624999999998,70
397_pos-supine_colon_segmentation.mha,4,5965.332031249999,158
426_pos-prone_colon_segmentation.mha,1,2044707.03125,11628
460_pos-prone_colon_segmentation.mha,1,2097902.832031249,18310
460_pos-supine_colon_segmentation.mha,1,2123322.753906249,21154
472_pos-supine_colon_segmentation.mha,1,1431874.2128143432,9475
474_pos-prone_colon_segmentation.mha,1,1726340.639630005,9285
474_pos-supine_colon_segmentation.mha,1,1854528.153875484,10665
475_pos-prone_colon_segmentation.mha,1,1101257.6603107017,5814
518_pos-prone_colon_segmentation.mha,1,923540.625,5293
518_pos-prone_colon_segmentation.mha,2,32215.78125,106
518_pos-prone_colon_segmentation.mha,3,828393.7499999999,987
518_pos-prone_colon_segmentation.mha,4,740993.2031249999,2506
536_pos-prone_colon_segmentation.mha,1,1806055.4223632808,6145
536_pos-supine_colon_segmentation.mha,1,2011790.6433105469,7403
538_pos-prone_colon_segmentation.mha,1,403794.962711643,2738
538_pos-prone_colon_segmentation.mha,2,449519.1377172276,3691
538_pos-prone_colon_segmentation.mha,3,19425.581140037157,89
555_pos-prone_colon_segmentation.mha,1,318838.86718749994,3993
555_pos-prone_colon_segmentation.mha,2,676990.7226562499,1278
555_pos-prone_colon_segmentation.mha,3,1041300.7812499998,5950
586_pos-prone_colon_segmentation.mha,1,183802.94494628903,129
586_pos-prone_colon_segmentation.mha,2,7489.80712890625,14
586_pos-prone_colon_segmentation.mha,3,455702.1812438965,3972
586_pos-prone_colon_segmentation.mha,4,506212.2093200684,1208
586_pos-supine_colon_segmentation.mha,1,34525.503662109375,198
586_pos-supine_colon_segmentation.mha,2,1299733.4182128906,5156
620_pos-prone_colon_segmentation.mha,1,2530079.5364593505,8362
620_pos-prone_colon_segmentation.mha,2,805.6792144775391,22
634_pos-supine_colon_segmentation.mha,1,1962220.7774913025,14223
647_pos-prone_colon_segmentation.mha,1,189344.52056884769,3829
647_pos-prone_colon_segmentation.mha,2,317776.61895751953,2272
647_pos-prone_colon_segmentation.mha,3,243115.47088623047,636
660_pos-prone_colon_segmentation.mha,1,607667.4798583984,1715
660_pos-prone_colon_segmentation.mha,2,273395.9403076172,1452
660_pos-prone_colon_segmentation.mha,3,3984.8097534179688,197
660_pos-prone_colon_segmentation.mha,4,292.8312255859375,18
662_pos-supine_colon_segmentation.mha,1,1551678.2774776812,15460
662_pos-supine_colon_segmentation.mha,2,1129.1839495768843,19
662_pos-supine_colon_segmentation.mha,3,42824.34873240711,487
670_pos-supine_colon_segmentation.mha,1,53728.15292158094,708
670_pos-supine_colon_segmentation.mha,2,2701325.409369068,16234
674_pos-prone_colon_segmentation.mha,1,1768425.0732421875,10350
676_pos-prone_colon_segmentation.mha,1,3052185.8497558595,37537
687_pos-supine_colon_segmentation.mha,1,1381021.4457270107,15747
695_pos-supine_colon_segmentation.mha,1,1837145.6620301995,8985
724_pos-prone_colon_segmentation.mha,1,666534.6146513043,4224
724_pos-prone_colon_segmentation.mha,2,1281933.8093484505,16903
735_pos-prone_colon_segmentation.mha,1,288099.3603515625,4562
735_pos-prone_colon_segmentation.mha,2,582426.7822265625,14979
735_pos-prone_colon_segmentation.mha,3,239662.705078125,732
737_pos-prone_colon_segmentation.mha,1,386205.0155557101,3089
737_pos-prone_colon_segmentation.mha,2,1092916.0416360833,4311
737_pos-prone_colon_segmentation.mha,3,401.20784618343066,13
737_pos-prone_colon_segmentation.mha,4,497.3610647943015,40
744_pos-prone_colon_segmentation.mha,1,717010.7421875001,6893
748_pos-prone_colon_segmentation.mha,1,1678531.8603515625,42872
763_pos-prone_colon_segmentation.mha,1,1265224.053955078,4552
763_pos-supine_colon_segmentation.mha,1,1541037.8540039062,4402
764_pos-prone_colon_segmentation.mha,1,1087944.2989577088,4958
773_pos-supine_colon_segmentation.mha,1,369591.591796875,2828
808_pos-prone_colon_segmentation.mha,1,1479421.837242592,8729
808_pos-prone_colon_segmentation.mha,2,187.66798125411407,10
808_pos-prone_colon_segmentation.mha,3,2173.509249026732,66
814_pos-prone_colon_segmentation.mha,1,101.6281549873372,17
814_pos-prone_colon_segmentation.mha,2,312.98977793646185,42
814_pos-prone_colon_segmentation.mha,3,182375.77678126385,642
814_pos-prone_colon_segmentation.mha,4,17664.594399394096,293
814_pos-prone_colon_segmentation.mha,5,306168.8453256553,843
814_pos-prone_colon_segmentation.mha,6,435510.935829478,1380
814_pos-prone_colon_segmentation.mha,7,39251.53679280868,681
814_pos-prone_colon_segmentation.mha,8,208.86768049544764,22
821_pos-supine_colon_segmentation.mha,1,3608388.21447754,65265
823_pos-prone_colon_segmentation.mha,1,215795.8099121094,1165
823_pos-prone_colon_segmentation.mha,2,15142.724218750003,95
823_pos-prone_colon_segmentation.mha,3,2178.6617675781254,55
823_pos-prone_colon_segmentation.mha,4,407772.5385253907,1328
823_pos-prone_colon_segmentation.mha,5,61340.17758789064,472
823_pos-prone_colon_segmentation.mha,6,100.5595703125,4
823_pos-supine_colon_segmentation.mha,1,341144.08784179686,2100
823_pos-supine_colon_segmentation.mha,2,465316.5923339844,2274
823_pos-supine_colon_segmentation.mha,3,177.9130859375,13
823_pos-supine_colon_segmentation.mha,4,214.26923828125,0
