Filename,Component,Volume,Centerline Length
sub618_pos-supine_scan-1.mha,1,1744967.0,22265
sub620_pos-supine_scan-1.mha,1,2483778.0,9025
sub627_pos-supine_scan-1.mha,1,2571274.0,12745
sub627_pos-prone_scan-1.mha,1,2228245.0,5168
sub628_pos-supine_scan-1.mha,1,1587859.0,236786
sub629_pos-prone_scan-1.mha,1,1356578.0,46864
sub629_pos-supine_scan-1.mha,1,1546576.0,68456
sub631_pos-prone_scan-1.mha,1,1648822.0,38679
sub631_pos-supine_scan-1.mha,1,1756752.0,30241
sub632_pos-prone_scan-1.mha,1,1657708.0,10270
sub633_pos-supine_scan-1.mha,1,1822897.0,7292
sub636_pos-prone_scan-2.mha,1,1384575.0,62099
sub642_pos-prone_scan-1.mha,1,1678085.0,18117
sub643_pos-supine_scan-1.mha,1,1921607.0,3358
sub643_pos-prone_scan-1.mha,1,2137232.0,7638
sub646_pos-supine_scan-1.mha,1,2531.0,130
sub646_pos-supine_scan-1.mha,2,1646588.0,3488
sub649_pos-supine_scan-1.mha,1,2888802.0,8179
sub649_pos-supine_scan-1.mha,2,977.0,11
sub651_pos-supine_scan-1.mha,1,184493.0,2316
sub651_pos-supine_scan-1.mha,2,901637.0,2376
sub656_pos-prone_scan-1.mha,1,1166765.0,29162
sub658_pos-prone_scan-1.mha,1,2454799.0,6065
sub659_pos-supine_scan-1.mha,1,1803726.0,8850
sub659_pos-prone_scan-1.mha,1,1808321.0,8838
sub661_pos-prone_scan-2.mha,1,1701276.0,13730
sub661_pos-prone_scan-1.mha,1,1701444.0,14005
sub666_pos-prone_scan-1.mha,1,1316306.0,22472
sub669_pos-prone_scan-1.mha,1,1708026.0,14863
sub669_pos-supine_scan-1.mha,1,1778773.0,22554
sub674_pos-supine_scan-1.mha,1,1832907.0,8466
sub676_pos-supine_scan-1.mha,1,660963.0,3937
sub676_pos-supine_scan-1.mha,2,2073738.0,14500
sub678_pos-prone_scan-1.mha,1,4217231.0,7773
sub678_pos-supine_scan-1.mha,1,4979203.0,8250
sub686_pos-supine_scan-1.mha,1,1790687.0,8293
sub688_pos-prone_scan-1.mha,1,1898811.0,17500
sub690_pos-supine_scan-1.mha,1,1949260.0,33935
sub693_pos-supine_scan-1.mha,1,1257475.0,37620
sub698_pos-prone_scan-1.mha,1,1651682.0,50341
sub700_pos-prone_scan-1.mha,1,1649788.0,7377
sub700_pos-supine_scan-1.mha,1,1674696.0,6178
sub701_pos-prone_scan-1.mha,1,909.0,51
sub701_pos-prone_scan-1.mha,2,1563390.0,7422
sub701_pos-prone_scan-1.mha,3,1463.0,44
sub701_pos-supine_scan-1.mha,1,2735.0,90
sub701_pos-supine_scan-1.mha,2,1613916.0,3167
sub703_pos-prone_scan-1.mha,1,1237487.0,2418
sub706_pos-supine_scan-1.mha,1,2193114.0,4244
sub706_pos-prone_scan-1.mha,1,2351927.0,3449
sub712_pos-prone_scan-1.mha,1,1302564.0,5753
sub712_pos-prone_scan-1.mha,2,256.0,17
sub713_pos-prone_scan-1.mha,1,1858864.0,3328
sub713_pos-prone_scan-1.mha,2,225.0,1
sub714_pos-supine_scan-1.mha,1,1296832.0,4804
sub718_pos-prone_scan-1.mha,1,2529447.0,84476
sub719_pos-prone_scan-1.mha,1,2508238.0,18434
sub719_pos-supine_scan-1.mha,1,2667454.0,4979
sub726_pos-prone_scan-1.mha,1,1791541.0,37139
sub726_pos-supine_scan-1.mha,1,2021942.0,51029
sub728_pos-supine_scan-1.mha,1,3140938.0,32567
sub729_pos-supine_scan-1.mha,1,2197275.0,68041
